time T_d d2 
0.0 281.0 3.097600000000002 
0.18909349009022228 282.4745512065246 3.097600000000002 
0.37818698018044455 283.5195477706245 3.025526090226694 
0.5672804702706669 284.2400786406496 2.9485825629719775 
0.7563739603608891 284.7245237289286 2.868064441649265 
0.9454674504511114 285.04265684055963 2.7850415091556493 
1.1345609405413337 285.246909552721 2.700339434068351 
1.3236544306315559 285.3751568584192 2.6145633852857495 
1.5127479207217782 285.4538800591829 2.5281396285862834 
1.7018414108120006 285.50107936368823 2.4413593781763927 
1.8909349009022227 285.52868027005866 2.3544171448327864 
2.080028390992445 285.54439203159797 2.2674410441140083 
2.2691218810826674 285.55307720860833 2.180515259775864 
2.45821537117289 285.5577254149139 2.0936959629983174 
2.6473088612631117 285.56012520896667 2.0070222239133897 
2.836402351353334 285.56131521094056 1.9205233032494482 
3.0254958414435564 285.5618789839535 1.8342234392326995 
3.214589331533779 285.56213250849936 1.7481449688194288 
3.403682821624001 285.5622398530535 1.662310388813647 
3.592776311714223 285.56228221001527 1.576743782152193 
3.7818698018044454 285.56229757943174 1.4914719038675606 
3.970963291894668 285.5623026168043 1.4065251317229566 
4.16005678198489 285.56230407127305 1.321938429850793 
4.3491502720751125 285.5623044278094 1.237752443066501 
4.538243762165335 285.5623044977311 1.154014830204243 
4.727337252255557 285.56230450756556 1.0707819546271689 
4.91643074234578 285.5623045083271 0.9881210796237037 
5.105524232436001 285.5623045083308 0.9061132698630446 
5.294617722526223 285.5623045083305 0.8248572864980228 
5.483711212616446 285.5623045083305 0.7444748993449521 
5.672804702706668 285.5623045083305 0.6651182531988659 
5.8618981927968905 285.5623045083305 0.5869802646592353 
6.050991682887113 285.56230450833056 0.5103095707304648 
6.240085172977335 285.5623045083305 0.43543243056499653 
6.429178663067558 285.56230450833056 0.3627853917066297 
6.61827215315778 285.5623045083305 0.29296469729156766 
6.807365643248002 285.56230450833056 0.22680129219459452 
6.996459133338225 285.5623045083305 0.16547218374881048 
7.185552623428446 285.56230450833056 0.11065084839039495 
7.3746461135186685 285.56230450833044 0.0646456518981933 
