time T_d d2 
0.0 282.0 1.100000000000001 
0.10162276293254607 282.0050761224902 1.100000000000001 
0.20324552586509215 282.01008033354526 1.0998652520113128 
0.3048682887976382 282.0150136323307 1.0997304578161655 
0.4064910517301843 282.01987700455436 1.0995956180552018 
0.5081138146627304 282.02467142263777 1.0994607333605568 
0.6097365775952764 282.0293978458852 1.0993258043559624 
0.7113593405278225 282.03405722065133 1.0991908316568482 
0.8129821034603686 282.0386504805061 1.0990558158704427 
0.9146048663929147 282.0431785463986 1.0989207575958775 
1.0162276293254608 282.0476423268189 1.0987856574242831 
1.1178503922580068 282.0520427179575 1.098650515938888 
1.2194731551905529 282.0563806038636 1.0985153337151177 
1.321095918123099 282.06065685660144 1.0983801113206917 
1.422718681055645 282.0648723364043 1.098244849315715 
1.524341443988191 282.0690278918273 1.098109548252779 
1.6259642069207372 282.07312435989854 1.0979742086770488 
1.7275869698532833 282.07716256626765 1.0978388311263607 
1.8292097327858294 282.0811433253535 1.0977034161313115 
1.9308324957183753 282.08506744048987 1.0975679642153497 
2.0324552586509217 282.0889357040691 1.0974324758948644 
2.1340780215834676 282.0927488976846 1.097296951679276 
2.2357007845160135 282.0965077922711 1.0971613920711234 
2.33732354744856 282.1002131482439 1.0970257975661486 
2.4389463103811058 282.1038657156356 1.0968901686533867 
2.5405690733136517 282.10746623423233 1.0967545058152477 
2.642191836246198 282.1110154337072 1.0966188095276015 
2.743814599178744 282.1145140337531 1.0964830802598624 
2.84543736211129 282.1179627442131 1.09634731847507 
2.947060125043836 282.12136226520994 1.0962115246299697 
3.048682887976382 282.1247132872737 1.0960756991750962 
3.1503056509089284 282.12801649146786 1.0959398425548497 
3.2519284138414744 282.1312725495137 1.0958039552075776 
3.3535511767740203 282.1344821239138 1.095668037565649 
3.4551739397065666 282.13764586807343 1.0955320900555354 
3.5567967026391125 282.1407644264206 1.0953961130978827 
3.658419465571659 282.14383843452475 1.0952601071075905 
3.7600422285042048 282.1468685192139 1.0951240724938835 
3.8616649914367507 282.1498552986906 1.0949880096603852 
3.963287754369297 282.1527993826461 1.0948519190051926 
4.064910517301843 282.1557013723731 1.0947158009209448 
4.166533280234389 282.1585618608776 1.0945796557948977 
4.268156043166935 282.1613814329891 1.0944434840089916 
4.3697788060994815 282.16416066546896 1.09430728593992 
4.471401569032027 282.16690012711814 1.0941710619592 
4.573024331964573 282.16960037888333 1.0940348124332402 
4.67464709489712 282.17226197396144 1.093898537723405 
4.776269857829665 282.17488545790354 1.0937622381860839 
4.8778926207622115 282.1774713687165 1.0936259141727533 
4.979515383694758 282.1800202369644 1.0934895660300454 
5.081138146627303 282.18253258586776 1.093353194099808 
5.18276090955985 282.1850089314021 1.0932167987191697 
5.284383672492396 282.1874497823949 1.0930803802206022 
5.3860064354249415 282.1898556406217 1.0929439389319802 
5.487629198357488 282.192227000901 1.0928074751766441 
5.589251961290034 282.19456435118724 1.0926709892734594 
5.69087472422258 282.19686817266336 1.0925344815368752 
5.792497487155126 282.1991389398321 1.092397952276983 
5.894120250087672 282.20137712060574 1.0922614017995773 
5.995743013020219 282.2035831763951 1.0921248304062072 
6.097365775952764 282.20575756219716 1.09198823839424 
6.1989885388853105 282.2079007266816 1.0918516260569107 
6.300611301817857 282.21001311227656 1.091714993683379 
6.402234064750402 282.2120951552526 1.091578341558787 
6.503856827682949 282.2141472858062 1.0914416699643081 
6.605479590615495 282.21616992814216 1.091304979177204 
6.7071023535480405 282.2181635005544 1.091168269470874 
6.808725116480587 282.22012841550645 1.0910315411149085 
6.910347879413133 282.22206507971026 1.0908947943751408 
7.011970642345679 282.2239738942045 1.0907580295136952 
7.113593405278225 282.22585525443134 1.09062124678904 
7.215216168210771 282.2277095503128 1.090484446456034 
7.316838931143318 282.2295371663257 1.0903476287659761 
7.418461694075863 282.2313384815757 1.0902107939666543 
7.5200844570084096 282.2331138698705 1.090073942302391 
7.621707219940956 282.2348636997922 1.0899370740140928 
7.723329982873501 282.23658833476804 1.0898001893392928 
7.824952745806048 282.2382881331414 1.0896632885122002 
7.926575508738594 282.2399634482405 1.0895263717637418 
8.02819827167114 282.2416146284474 1.08938943932161 
8.129821034603687 282.2432420172655 1.0892524914103037 
8.231443797536231 282.2448459533862 1.0891155282511737 
8.333066560468778 282.2464267707544 1.0889785500624638 
8.434689323401324 282.2479847986341 1.0888415570593541 
8.53631208633387 282.249520361672 1.0887045494540035 
8.637934849266417 282.251033779961 1.088567527455589 
8.739557612198963 282.25252536910267 1.088430491270347 
8.841180375131508 282.2539954402686 1.088293441101614 
8.942803138064054 282.2554443002617 1.0881563771498663 
9.0444259009966 282.2568722515755 1.0880192996127582 
9.146048663929147 282.25827959245396 1.0878822086851605 
9.247671426861693 282.2596666169497 1.0877451045592006 
9.34929418979424 282.26103361498156 1.0876079874242972 
9.450916952726784 282.26238087239136 1.0874708574671985 
9.55253971565933 282.2637086710004 1.0873337148720212 
9.654162478591877 282.26501728866464 1.087196559820282 
9.755785241524423 282.2663069993292 1.0870593924909375 
9.85740800445697 282.2675780730825 1.086922213060417 
9.959030767389516 282.26883077620937 1.0867850217026582 
10.060653530322062 282.2700653712435 1.0866478185891413 
10.162276293254607 282.2712821170193 1.0865106038889218 
10.263899056187153 282.272481268723 1.0863733777686662 
10.3655218191197 282.27366307794296 1.0862361403926828 
10.467144582052246 282.27482779271946 1.086098891922955 
10.568767344984792 282.27597565759385 1.0859616325191739 
10.670390107917338 282.27710691365684 1.0858243623387693 
10.772012870849883 282.27822179859623 1.0856870815369402 
